"?SalesID","Sales Area","Product Name","Country","State","Quantity","Order Date","Price Paid"
1086850,"Region South-West","Kong Energy","Spain","Aragon",1383,"2019-03-21","1,34"
1086851,"Region South-West","Kong Energy","Spain","Extremadura",303,"2019-03-21","1,34"
1086852,"Region South-West","Kong Energy","Spain","Galicia",1159,"2019-03-21","1,34"
1086853,"Region South-West","Kong Energy","Spain","Madrid",1727,"2019-03-21","1,34"
1086854,"Region South-West","Kong Energy","Spain","La Rioja",270,"2019-03-21","1,34"
1086855,"Region South-West","Kong Energy","Spain","Murcia",302,"2019-03-21","1,34"
1086856,"Region South-West","Kong Energy","Spain","Navarra",275,"2019-03-21","1,34"
1086857,"Region South-West","Kong Energy","Spain","Valenciana",1322,"2019-03-21","1,34"
1086858,"Region North 2","Kong Energy","Sweden","Stockholm",547,"2019-03-21","2,06"
1086859,"Region North 2","Kong Energy","Sweden","Västra Götaland",400,"2019-03-21","2,06"
1086860,"Region North 2","Kong Energy","Sweden","Skåne",298,"2019-03-21","2,06"
1086861,"Region North 2","Kong Energy","Sweden","Östergötland",118,"2019-03-21","2,06"
1086862,"Region North 2","Kong Energy","Sweden","Uppsala",84,"2019-03-21","2,06"
1086863,"Region North 2","Kong Energy","Sweden","Jönköping",91,"2019-03-21","2,06"
1086864,"Region North 2","Kong Energy","Sweden","Halland",7,"2019-03-21","2,06"
1086865,"Region North 2","Kong Energy","Sweden","Örebro",80,"2019-03-21","2,06"
1086866,"Region North 2","Kong Energy","Sweden","Gävleborg",7,"2019-03-21","2,06"
1086867,"Region North 2","Kong Energy","Sweden","Södermanland",77,"2019-03-21","1,648"
1086868,"Region North 1","Kong Energy","United Kingdom","England",11318,"2019-03-21","1,9"
1086869,"Region North 1","Kong Energy","United Kingdom","Scotland",2123,"2019-03-21","1,52"
1086870,"Region North 1","Kong Energy","United Kingdom","Wales",188,"2019-03-21","1,9"
1086871,"Region Central","Monster Ultra White","Austria","Carinthia",220,"2019-03-21","1,99"
1086872,"Region Central","Monster Ultra White","Austria","Salzburg",413,"2019-03-21","1,99"
1086873,"Region Central","Monster Ultra White","Austria","Styria",208,"2019-03-21","1,99"
1086874,"Region Central","Monster Ultra White","Austria","Tyrol",219,"2019-03-21","1,99"
1086875,"Region Central","Monster Ultra White","Austria","Upper Austria",418,"2019-03-21","1,99"
1086876,"Region Central","Monster Ultra White","Austria","Vienna",599,"2019-03-21","1,99"
1086877,"Region West","Monster Ultra White","Belgium","Antwerp",224,"2019-03-21","1,89"
1086878,"Region West","Monster Ultra White","Belgium","Brussels",361,"2019-03-21","1,512"
1086879,"Region West","Monster Ultra White","Belgium","East Flanders",74,"2019-03-21","1,89"
1086880,"Region West","Monster Ultra White","Belgium","Flemish Brabant",85,"2019-03-21","1,89"
1086881,"Region West","Monster Ultra White","Belgium","Hainaut",72,"2019-03-21","1,89"
1086882,"Region West","Monster Ultra White","Belgium","Limburg",171,"2019-03-21","1,89"
1086883,"Region West","Monster Ultra White","Belgium","Liège",76,"2019-03-21","1,89"
1086884,"Region West","Monster Ultra White","Belgium","Namur",93,"2019-03-21","1,512"
1086885,"Region West","Monster Ultra White","Belgium","West Flanders",91,"2019-03-21","1,512"
1086886,"Region North 2","Monster Ultra White","Denmark","Central Jutland",975,"2019-03-21","2,19"
1086887,"Region North 2","Monster Ultra White","Denmark","Hovedstaden",2436,"2019-03-21","2,19"
1086888,"Region North 2","Monster Ultra White","Denmark","South Denmark",475,"2019-03-21","2,19"
1086889,"Region North 2","Monster Ultra White","Denmark","Zealand",444,"2019-03-21","2,19"
1086890,"Region North 2","Monster Ultra White","Finland","Finland Proper",621,"2019-03-21","2,05"
1086891,"Region North 2","Monster Ultra White","Finland","Kymenlaakso",592,"2019-03-21","1,64"
1086892,"Region North 2","Monster Ultra White","Finland","Uusimaa",234,"2019-03-21","2,05"
1086893,"Region West","Monster Ultra White","France","Alsace-Champagne-Ardenne-Lorraine",683,"2019-03-21","1,512"
1086894,"Region West","Monster Ultra White","France","Aquitaine-Limousin-Poitou-Charentes",1090,"2019-03-21","1,512"
1086895,"Region West","Monster Ultra White","France","Auvergne-Rhône-Alpes",282,"2019-03-21","1,89"
1086896,"Region West","Monster Ultra White","France","Brittany",1586,"2019-03-21","1,89"
1086897,"Region West","Monster Ultra White","France","Bourgogne-Franche-Comté",301,"2019-03-21","1,89"
1086898,"Region West","Monster Ultra White","France","Centre-Val de Loire",303,"2019-03-21","1,89"
1086899,"Region West","Monster Ultra White","France","Corsica",331,"2019-03-21","1,89"
1086900,"Region West","Monster Ultra White","France","Ile-de-France",861,"2019-03-21","1,89"
1086901,"Region West","Monster Ultra White","France","Languedoc-Roussillon-Midi-Pyrénées",328,"2019-03-21","1,512"
1086902,"Region West","Monster Ultra White","France","Normandy",2351,"2019-03-21","1,512"
1086903,"Region West","Monster Ultra White","France","Nord-Pas-de-Calais-Picardie",733,"2019-03-21","1,512"
1086904,"Region West","Monster Ultra White","France","Pays de la Loire",1309,"2019-03-21","1,89"
1086905,"Region West","Monster Ultra White","France","Provence-Alpes-Côte d'Azur",277,"2019-03-21","1,89"
1086906,"Region Central","Monster Ultra White","Germany","Baden-Württemberg",2030,"2019-03-21","1,592"
1086907,"Region Central","Monster Ultra White","Germany","Bavaria",1547,"2019-03-21","1,99"
1086908,"Region Central","Monster Ultra White","Germany","Berlin",468,"2019-03-21","1,99"
1086909,"Region Central","Monster Ultra White","Germany","Brandenburg",1228,"2019-03-21","1,592"
1086910,"Region Central","Monster Ultra White","Germany","Bremen",160,"2019-03-21","1,99"
1086911,"Region Central","Monster Ultra White","Germany","Hamburg",302,"2019-03-21","1,99"
1086912,"Region Central","Monster Ultra White","Germany","Hesse",1186,"2019-03-21","1,99"
1086913,"Region Central","Monster Ultra White","Germany","Lower Saxony",701,"2019-03-21","1,99"
1086914,"Region Central","Monster Ultra White","Germany","Mecklenburg-Vorpommern",145,"2019-03-21","1,99"
1086915,"Region Central","Monster Ultra White","Germany","North Rhine-Westphalia",1927,"2019-03-21","1,99"
1086916,"Region Central","Monster Ultra White","Germany","Rhineland-Palatinate",1355,"2019-03-21","1,99"
1086917,"Region Central","Monster Ultra White","Germany","Saarland",164,"2019-03-21","1,99"
1086918,"Region Central","Monster Ultra White","Germany","Saxony",1042,"2019-03-21","1,99"
1086919,"Region Central","Monster Ultra White","Germany","Saxony-Anhalt",757,"2019-03-21","1,99"
1086920,"Region Central","Monster Ultra White","Germany","Schleswig-Holstein",427,"2019-03-21","1,99"
1086921,"Region Central","Monster Ultra White","Germany","Thuringia",1189,"2019-03-21","1,592"
1086922,"Region North 1","Monster Ultra White","Ireland","Cork",546,"2019-03-21","1,85"
1086923,"Region North 1","Monster Ultra White","Ireland","Dublin",1578,"2019-03-21","1,48"
1086924,"Region North 1","Monster Ultra White","Ireland","Galway",308,"2019-03-21","1,85"
1086925,"Region North 1","Monster Ultra White","Ireland","South Dublin",937,"2019-03-21","1,85"
1086926,"Region South","Monster Ultra White","Italy","Abruzzi",255,"2019-03-21","1,69"
1086927,"Region South","Monster Ultra White","Italy","Apulia",232,"2019-03-21","1,69"
1086928,"Region South","Monster Ultra White","Italy","Basilicata",230,"2019-03-21","1,69"
1086929,"Region South","Monster Ultra White","Italy","Calabria",149,"2019-03-21","1,69"
1086930,"Region South","Monster Ultra White","Italy","Campania",235,"2019-03-21","1,69"
1086931,"Region South","Monster Ultra White","Italy","Emilia-Romagna",461,"2019-03-21","1,69"
1086932,"Region South","Monster Ultra White","Italy","Friuli-Venezia Giulia",264,"2019-03-21","1,69"
1086933,"Region South","Monster Ultra White","Italy","Lazio",311,"2019-03-21","1,352"
1086934,"Region South","Monster Ultra White","Italy","Liguria",608,"2019-03-21","1,352"
1086935,"Region South","Monster Ultra White","Italy","Lombardy",445,"2019-03-21","1,352"
1086936,"Region South","Monster Ultra White","Italy","Marche",250,"2019-03-21","1,69"
1086937,"Region South","Monster Ultra White","Italy","Piedmont",512,"2019-03-21","1,69"
1086938,"Region South","Monster Ultra White","Italy","Sardinia",71,"2019-03-21","1,69"
1086939,"Region South","Monster Ultra White","Italy","Sicily",289,"2019-03-21","1,352"
1086940,"Region South","Monster Ultra White","Italy","Trentino-Alto Adige",248,"2019-03-21","1,69"
1086941,"Region South","Monster Ultra White","Italy","Tuscany",303,"2019-03-21","1,69"
1086942,"Region South","Monster Ultra White","Italy","Umbria",238,"2019-03-21","1,69"
1086943,"Region South","Monster Ultra White","Italy","Veneto",227,"2019-03-21","1,69"
1086944,"Region South","Monster Ultra White","Italy","Molise",122,"2019-03-21","1,69"
1086945,"Region West","Monster Ultra White","Netherlands","Drenthe",315,"2019-03-21","1,752"
1086946,"Region West","Monster Ultra White","Netherlands","Friesland",188,"2019-03-21","2,19"
1086947,"Region West","Monster Ultra White","Netherlands","Gelderland",302,"2019-03-21","2,19"
1086948,"Region West","Monster Ultra White","Netherlands","Groningen",253,"2019-03-21","1,752"
1086949,"Region West","Monster Ultra White","Netherlands","Limburg",293,"2019-03-21","2,19"
1086950,"Region West","Monster Ultra White","Netherlands","North Brabant",525,"2019-03-21","2,19"
1086951,"Region West","Monster Ultra White","Netherlands","North Holland",355,"2019-03-21","2,19"
1086952,"Region West","Monster Ultra White","Netherlands","Overijssel",369,"2019-03-21","2,19"
1086953,"Region West","Monster Ultra White","Netherlands","South Holland",426,"2019-03-21","2,19"
1086954,"Region West","Monster Ultra White","Netherlands","Utrecht",316,"2019-03-21","2,19"
1086955,"Region West","Monster Ultra White","Netherlands","Zeeland",343,"2019-03-21","1,752"
1086956,"Region North 2","Monster Ultra White","Norway","Akershus",482,"2019-03-21","2,072"
1086957,"Region North 2","Monster Ultra White","Norway","Hordaland",399,"2019-03-21","2,59"
1086958,"Region North 2","Monster Ultra White","Norway","Rogaland",378,"2019-03-21","2,59"
1086959,"Region North 2","Monster Ultra White","Norway","Sør-Trøndelag",291,"2019-03-21","2,59"
1086960,"Region North 2","Monster Ultra White","Norway","Østfold",192,"2019-03-21","2,59"
1086961,"Region North 2","Monster Ultra White","Norway","Buskerud",191,"2019-03-21","2,59"
1086962,"Region North 2","Monster Ultra White","Norway","Møre og Romsdal",214,"2019-03-21","2,072"
1086963,"Region North 2","Monster Ultra White","Norway","Vestfold",224,"2019-03-21","2,072"
1086964,"Region North 2","Monster Ultra White","Norway","Nordland",17,"2019-03-21","2,59"
1086965,"Region North 2","Monster Ultra White","Norway","Hedmark",146,"2019-03-21","2,59"
1086966,"Region North 2","Monster Ultra White","Norway","Oppland",136,"2019-03-21","2,59"
1086967,"Region North 2","Monster Ultra White","Norway","Vest-Agder",118,"2019-03-21","2,59"
1086968,"Region South-West","Monster Ultra White","Portugal","Aveiro",169,"2019-03-21","1,59"
1086969,"Region South-West","Monster Ultra White","Portugal","Braga",340,"2019-03-21","1,59"
1086970,"Region South-West","Monster Ultra White","Portugal","Coimbra",160,"2019-03-21","1,59"
1086971,"Region South-West","Monster Ultra White","Portugal","Lisboa",879,"2019-03-21","1,272"
1086972,"Region South-West","Monster Ultra White","Portugal","Porto",454,"2019-03-21","1,59"
1086973,"Region South-West","Monster Ultra White","Portugal","Setúbal",172,"2019-03-21","1,59"
1086974,"Region South-West","Monster Ultra White","Spain","Andalusía",255,"2019-03-21","1,61"
1086975,"Region South-West","Monster Ultra White","Spain","Asturias",512,"2019-03-21","1,61"
1086976,"Region South-West","Monster Ultra White","Spain","Balearic Islands",688,"2019-03-21","1,61"
1086977,"Region South-West","Monster Ultra White","Spain","Basque Country",241,"2019-03-21","1,61"
1086978,"Region South-West","Monster Ultra White","Spain","Cantabria",225,"2019-03-21","1,61"
1086979,"Region South-West","Monster Ultra White","Spain","Castile and León",681,"2019-03-21","1,61"
1086980,"Region South-West","Monster Ultra White","Spain","Castile-La Mancha",475,"2019-03-21","1,61"
1086981,"Region South-West","Monster Ultra White","Spain","Catalonia",1587,"2019-03-21","1,61"
1086982,"Region South-West","Monster Ultra White","Spain","Aragon",1443,"2019-03-21","1,288"
1086983,"Region South-West","Monster Ultra White","Spain","Extremadura",239,"2019-03-21","1,61"
1086984,"Region South-West","Monster Ultra White","Spain","Galicia",965,"2019-03-21","1,61"
1086985,"Region South-West","Monster Ultra White","Spain","Madrid",1403,"2019-03-21","1,61"
1086986,"Region South-West","Monster Ultra White","Spain","La Rioja",233,"2019-03-21","1,61"
1086987,"Region South-West","Monster Ultra White","Spain","Murcia",237,"2019-03-21","1,61"
1086988,"Region South-West","Monster Ultra White","Spain","Navarra",232,"2019-03-21","1,61"
1086989,"Region South-West","Monster Ultra White","Spain","Valenciana",1293,"2019-03-21","1,61"
1086990,"Region North 2","Monster Ultra White","Sweden","Stockholm",1847,"2019-03-21","2,49"
1086991,"Region North 2","Monster Ultra White","Sweden","Västra Götaland",1344,"2019-03-21","2,49"
1086992,"Region North 2","Monster Ultra White","Sweden","Skåne",1099,"2019-03-21","2,49"
1086993,"Region North 2","Monster Ultra White","Sweden","Östergötland",449,"2019-03-21","1,992"
1086994,"Region North 2","Monster Ultra White","Sweden","Uppsala",353,"2019-03-21","1,992"
1086995,"Region North 2","Monster Ultra White","Sweden","Jönköping",264,"2019-03-21","2,49"
1086996,"Region North 2","Monster Ultra White","Sweden","Halland",24,"2019-03-21","2,49"
1086997,"Region North 2","Monster Ultra White","Sweden","Örebro",230,"2019-03-21","2,49"
1086998,"Region North 2","Monster Ultra White","Sweden","Gävleborg",22,"2019-03-21","2,49"
1086999,"Region North 2","Monster Ultra White","Sweden","Södermanland",228,"2019-03-21","2,49"
1087000,"Region Central","Monster Ultra White","Switzerland","Basel-Stadt",55,"2019-03-21","2,67"
1087001,"Region Central","Monster Ultra White","Switzerland","Bern",32,"2019-03-21","2,67"
1087002,"Region Central","Monster Ultra White","Switzerland","Geneva",15,"2019-03-21","2,67"
1087003,"Region Central","Monster Ultra White","Switzerland","Lucerne",16,"2019-03-21","2,67"
1087004,"Region Central","Monster Ultra White","Switzerland","St. Gallen",15,"2019-03-21","2,67"
1087005,"Region Central","Monster Ultra White","Switzerland","Vaud",22,"2019-03-21","2,136"
1087006,"Region Central","Monster Ultra White","Switzerland","Zürich",55,"2019-03-21","2,67"
1087007,"Region North 1","Monster Ultra White","United Kingdom","England",25129,"2019-03-21","2,29"
1087008,"Region North 1","Monster Ultra White","United Kingdom","Scotland",4567,"2019-03-21","2,29"
1087009,"Region North 1","Monster Ultra White","United Kingdom","Wales",532,"2019-03-21","1,832"
1087010,"Region Central","Red Bull Zero","Austria","Carinthia",766,"2019-03-21","0,99"
1087011,"Region Central","Red Bull Zero","Austria","Salzburg",1800,"2019-03-21","0,792"
1087012,"Region Central","Red Bull Zero","Austria","Styria",781,"2019-03-21","0,99"
1087013,"Region Central","Red Bull Zero","Austria","Tyrol",693,"2019-03-21","0,99"
1087014,"Region Central","Red Bull Zero","Austria","Upper Austria",1444,"2019-03-21","0,99"
1087015,"Region Central","Red Bull Zero","Austria","Vienna",2106,"2019-03-21","0,99"
1087016,"Region West","Red Bull Zero","Belgium","Antwerp",849,"2019-03-21","0,94"
1087017,"Region West","Red Bull Zero","Belgium","Brussels",1245,"2019-03-21","0,94"
1087018,"Region West","Red Bull Zero","Belgium","East Flanders",330,"2019-03-21","0,752"
1087019,"Region West","Red Bull Zero","Belgium","Flemish Brabant",293,"2019-03-21","0,94"
1087020,"Region West","Red Bull Zero","Belgium","Hainaut",274,"2019-03-21","0,94"
1087021,"Region West","Red Bull Zero","Belgium","Limburg",751,"2019-03-21","0,752"
1087022,"Region West","Red Bull Zero","Belgium","Liège",317,"2019-03-21","0,94"
1087023,"Region West","Red Bull Zero","Belgium","Namur",295,"2019-03-21","0,94"
1087024,"Region West","Red Bull Zero","Belgium","West Flanders",363,"2019-03-21","0,752"
1087025,"Region North 2","Red Bull Zero","Denmark","Central Jutland",1420,"2019-03-21","1,09"
1087026,"Region North 2","Red Bull Zero","Denmark","Hovedstaden",3210,"2019-03-21","1,09"
1087027,"Region North 2","Red Bull Zero","Denmark","South Denmark",701,"2019-03-21","1,09"
1087028,"Region North 2","Red Bull Zero","Denmark","Zealand",756,"2019-03-21","0,872"
1087029,"Region North 2","Red Bull Zero","Finland","Finland Proper",978,"2019-03-21","1,02"
1087030,"Region North 2","Red Bull Zero","Finland","Kymenlaakso",650,"2019-03-21","1,02"
1087031,"Region North 2","Red Bull Zero","Finland","Uusimaa",414,"2019-03-21","0,816"
1087032,"Region West","Red Bull Zero","France","Alsace-Champagne-Ardenne-Lorraine",2440,"2019-03-21","0,94"
1087033,"Region West","Red Bull Zero","France","Aquitaine-Limousin-Poitou-Charentes",3360,"2019-03-21","0,94"
1087034,"Region West","Red Bull Zero","France","Auvergne-Rhône-Alpes",1074,"2019-03-21","0,94"
1087035,"Region West","Red Bull Zero","France","Brittany",6592,"2019-03-21","0,752"
1087036,"Region West","Red Bull Zero","France","Bourgogne-Franche-Comté",1045,"2019-03-21","0,94"
1087037,"Region West","Red Bull Zero","France","Centre-Val de Loire",1446,"2019-03-21","0,752"
1087038,"Region West","Red Bull Zero","France","Corsica",1185,"2019-03-21","0,94"
1087039,"Region West","Red Bull Zero","France","Ile-de-France",4235,"2019-03-21","0,752"
1087040,"Region West","Red Bull Zero","France","Languedoc-Roussillon-Midi-Pyrénées",1026,"2019-03-21","0,94"
1087041,"Region West","Red Bull Zero","France","Normandy",6797,"2019-03-21","0,94"
1087042,"Region West","Red Bull Zero","France","Nord-Pas-de-Calais-Picardie",2060,"2019-03-21","0,94"
1087043,"Region West","Red Bull Zero","France","Pays de la Loire",4947,"2019-03-21","0,94"
1087044,"Region West","Red Bull Zero","France","Provence-Alpes-Côte d'Azur",1242,"2019-03-21","0,94"
1087045,"Region Central","Red Bull Zero","Germany","Baden-Württemberg",8720,"2019-03-21","0,792"
1087046,"Region Central","Red Bull Zero","Germany","Bavaria",5756,"2019-03-21","0,99"
1087047,"Region Central","Red Bull Zero","Germany","Berlin",2203,"2019-03-21","0,792"
1087048,"Region Central","Red Bull Zero","Germany","Brandenburg",3622,"2019-03-21","0,99"
1087049,"Region Central","Red Bull Zero","Germany","Bremen",715,"2019-03-21","0,792"
1087050,"Region Central","Red Bull Zero","Germany","Hamburg",1087,"2019-03-21","0,99"
1087051,"Region Central","Red Bull Zero","Germany","Hesse",4155,"2019-03-21","0,99"
1087052,"Region Central","Red Bull Zero","Germany","Lower Saxony",2716,"2019-03-21","0,99"
1087053,"Region Central","Red Bull Zero","Germany","Mecklenburg-Vorpommern",597,"2019-03-21","0,99"
1087054,"Region Central","Red Bull Zero","Germany","North Rhine-Westphalia",6604,"2019-03-21","0,99"
1087055,"Region Central","Red Bull Zero","Germany","Rhineland-Palatinate",5356,"2019-03-21","0,99"
1087056,"Region Central","Red Bull Zero","Germany","Saarland",615,"2019-03-21","0,99"
1087057,"Region Central","Red Bull Zero","Germany","Saxony",4091,"2019-03-21","0,99"
1087058,"Region Central","Red Bull Zero","Germany","Saxony-Anhalt",3155,"2019-03-21","0,792"
1087059,"Region Central","Red Bull Zero","Germany","Schleswig-Holstein",1916,"2019-03-21","0,792"
1087060,"Region Central","Red Bull Zero","Germany","Thuringia",3554,"2019-03-21","0,99"
1087061,"Region North 1","Red Bull Zero","Ireland","Cork",938,"2019-03-21","0,92"
1087062,"Region North 1","Red Bull Zero","Ireland","Dublin",2096,"2019-03-21","0,92"
1087063,"Region North 1","Red Bull Zero","Ireland","Galway",385,"2019-03-21","0,92"
1087064,"Region North 1","Red Bull Zero","Ireland","South Dublin",1607,"2019-03-21","0,736"
1087065,"Region South","Red Bull Zero","Italy","Abruzzi",3352,"2019-03-21","0,84"
1087066,"Region South","Red Bull Zero","Italy","Apulia",3878,"2019-03-21","0,672"
1087067,"Region South","Red Bull Zero","Italy","Basilicata",3054,"2019-03-21","0,84"
1087068,"Region South","Red Bull Zero","Italy","Calabria",1762,"2019-03-21","0,84"
1087069,"Region South","Red Bull Zero","Italy","Campania",3159,"2019-03-21","0,84"
1087070,"Region South","Red Bull Zero","Italy","Emilia-Romagna",7316,"2019-03-21","0,672"
1087071,"Region South","Red Bull Zero","Italy","Friuli-Venezia Giulia",3269,"2019-03-21","0,84"
1087072,"Region South","Red Bull Zero","Italy","Lazio",3317,"2019-03-21","0,84"
1087073,"Region South","Red Bull Zero","Italy","Liguria",6959,"2019-03-21","0,84"
1087074,"Region South","Red Bull Zero","Italy","Lombardy",5097,"2019-03-21","0,84"
1087075,"Region South","Red Bull Zero","Italy","Marche",3316,"2019-03-21","0,84"
1087076,"Region South","Red Bull Zero","Italy","Piedmont",6657,"2019-03-21","0,84"
1087077,"Region South","Red Bull Zero","Italy","Sardinia",876,"2019-03-21","0,84"
1087078,"Region South","Red Bull Zero","Italy","Sicily",3396,"2019-03-21","0,84"
1087079,"Region South","Red Bull Zero","Italy","Trentino-Alto Adige",3699,"2019-03-21","0,672"
1087080,"Region South","Red Bull Zero","Italy","Tuscany",4896,"2019-03-21","0,84"
1087081,"Region South","Red Bull Zero","Italy","Umbria",3216,"2019-03-21","0,84"
1087082,"Region South","Red Bull Zero","Italy","Veneto",2923,"2019-03-21","0,84"
1087083,"Region South","Red Bull Zero","Italy","Molise",1709,"2019-03-21","0,84"
1087084,"Region West","Red Bull Zero","Netherlands","Drenthe",989,"2019-03-21","1,09"
1087085,"Region West","Red Bull Zero","Netherlands","Friesland",683,"2019-03-21","1,09"
1087086,"Region West","Red Bull Zero","Netherlands","Gelderland",997,"2019-03-21","1,09"
1087087,"Region West","Red Bull Zero","Netherlands","Groningen",784,"2019-03-21","1,09"
1087088,"Region West","Red Bull Zero","Netherlands","Limburg",998,"2019-03-21","1,09"
1087089,"Region West","Red Bull Zero","Netherlands","North Brabant",1684,"2019-03-21","1,09"
1087090,"Region West","Red Bull Zero","Netherlands","North Holland",1325,"2019-03-21","1,09"
1087091,"Region West","Red Bull Zero","Netherlands","Overijssel",1824,"2019-03-21","0,872"
1087092,"Region West","Red Bull Zero","Netherlands","South Holland",1434,"2019-03-21","1,09"
1087093,"Region West","Red Bull Zero","Netherlands","Utrecht",1017,"2019-03-21","1,09"
1087094,"Region West","Red Bull Zero","Netherlands","Zeeland",1238,"2019-03-21","0,872"
1087095,"Region North 2","Red Bull Zero","Norway","Akershus",855,"2019-03-21","1,032"
1087096,"Region North 2","Red Bull Zero","Norway","Hordaland",677,"2019-03-21","1,032"
1087097,"Region North 2","Red Bull Zero","Norway","Rogaland",504,"2019-03-21","1,29"
1087098,"Region North 2","Red Bull Zero","Norway","Sør-Trøndelag",507,"2019-03-21","1,29"
1087099,"Region North 2","Red Bull Zero","Norway","Østfold",302,"2019-03-21","1,29"
1087100,"Region North 2","Red Bull Zero","Norway","Buskerud",308,"2019-03-21","1,29"
1087101,"Region North 2","Red Bull Zero","Norway","Møre og Romsdal",330,"2019-03-21","1,032"
1087102,"Region North 2","Red Bull Zero","Norway","Vestfold",252,"2019-03-21","1,29"
1087103,"Region North 2","Red Bull Zero","Norway","Nordland",27,"2019-03-21","1,29"
1087104,"Region North 2","Red Bull Zero","Norway","Hedmark",293,"2019-03-21","1,032"
1087105,"Region North 2","Red Bull Zero","Norway","Oppland",257,"2019-03-21","1,032"
1087106,"Region North 2","Red Bull Zero","Norway","Vest-Agder",195,"2019-03-21","1,29"
1087107,"Region South-West","Red Bull Zero","Portugal","Aveiro",592,"2019-03-21","0,79"
1087108,"Region South-West","Red Bull Zero","Portugal","Braga",1439,"2019-03-21","0,632"
1087109,"Region South-West","Red Bull Zero","Portugal","Coimbra",572,"2019-03-21","0,79"
1087110,"Region South-West","Red Bull Zero","Portugal","Lisboa",3030,"2019-03-21","0,79"
1087111,"Region South-West","Red Bull Zero","Portugal","Porto",1730,"2019-03-21","0,79"
1087112,"Region South-West","Red Bull Zero","Portugal","Setúbal",638,"2019-03-21","0,632"
1087113,"Region South-West","Red Bull Zero","Spain","Andalusía",861,"2019-03-21","0,8"
1087114,"Region South-West","Red Bull Zero","Spain","Asturias",1595,"2019-03-21","0,8"
1087115,"Region South-West","Red Bull Zero","Spain","Balearic Islands",2491,"2019-03-21","0,8"
1087116,"Region South-West","Red Bull Zero","Spain","Basque Country",864,"2019-03-21","0,8"
1087117,"Region South-West","Red Bull Zero","Spain","Cantabria",894,"2019-03-21","0,8"
1087118,"Region South-West","Red Bull Zero","Spain","Castile and León",2797,"2019-03-21","0,64"
1087119,"Region South-West","Red Bull Zero","Spain","Castile-La Mancha",1565,"2019-03-21","0,8"
1087120,"Region South-West","Red Bull Zero","Spain","Catalonia",6053,"2019-03-21","0,8"
1087121,"Region South-West","Red Bull Zero","Spain","Aragon",4186,"2019-03-21","0,8"
1087122,"Region South-West","Red Bull Zero","Spain","Extremadura",796,"2019-03-21","0,8"
1087123,"Region South-West","Red Bull Zero","Spain","Galicia",4319,"2019-03-21","0,64"
1087124,"Region South-West","Red Bull Zero","Spain","Madrid",5184,"2019-03-21","0,8"
1087125,"Region South-West","Red Bull Zero","Spain","La Rioja",903,"2019-03-21","0,8"
1087126,"Region South-West","Red Bull Zero","Spain","Murcia",944,"2019-03-21","0,64"
1087127,"Region South-West","Red Bull Zero","Spain","Navarra",862,"2019-03-21","0,8"
1087128,"Region South-West","Red Bull Zero","Spain","Valenciana",4113,"2019-03-21","0,8"
1087129,"Region North 2","Red Bull Zero","Sweden","Stockholm",2782,"2019-03-21","1,24"
1087130,"Region North 2","Red Bull Zero","Sweden","Västra Götaland",2116,"2019-03-21","1,24"
1087131,"Region North 2","Red Bull Zero","Sweden","Skåne",1473,"2019-03-21","1,24"
1087132,"Region North 2","Red Bull Zero","Sweden","Östergötland",494,"2019-03-21","1,24"
1087133,"Region North 2","Red Bull Zero","Sweden","Uppsala",515,"2019-03-21","0,992"
1087134,"Region North 2","Red Bull Zero","Sweden","Jönköping",459,"2019-03-21","1,24"
1087135,"Region North 2","Red Bull Zero","Sweden","Halland",38,"2019-03-21","1,24"
1087136,"Region North 2","Red Bull Zero","Sweden","Örebro",380,"2019-03-21","1,24"
1087137,"Region North 2","Red Bull Zero","Sweden","Gävleborg",45,"2019-03-21","0,992"
1087138,"Region North 2","Red Bull Zero","Sweden","Södermanland",343,"2019-03-21","1,24"
1087139,"Region Central","Red Bull Zero","Switzerland","Basel-Stadt",171,"2019-03-21","1,33"
1087140,"Region Central","Red Bull Zero","Switzerland","Bern",141,"2019-03-21","1,064"
1087141,"Region Central","Red Bull Zero","Switzerland","Geneva",62,"2019-03-21","1,33"
1087142,"Region Central","Red Bull Zero","Switzerland","Lucerne",56,"2019-03-21","1,33"
1087143,"Region Central","Red Bull Zero","Switzerland","St. Gallen",63,"2019-03-21","1,33"
1087144,"Region Central","Red Bull Zero","Switzerland","Vaud",62,"2019-03-21","1,33"
1087145,"Region Central","Red Bull Zero","Switzerland","Zürich",171,"2019-03-21","1,33"
1087146,"Region North 1","Red Bull Zero","United Kingdom","England",40320,"2019-03-21","1,14"
1087147,"Region North 1","Red Bull Zero","United Kingdom","Scotland",7531,"2019-03-21","0,912"
1087148,"Region North 1","Red Bull Zero","United Kingdom","Wales",714,"2019-03-21","1,14"
1087149,"Region Central","Monster Ultra Red","Austria","Carinthia",1094,"2019-03-21","0,99"
1087150,"Region Central","Monster Ultra Red","Austria","Salzburg",2224,"2019-03-21","0,99"
1087151,"Region Central","Monster Ultra Red","Austria","Styria",1133,"2019-03-21","0,99"
1087152,"Region Central","Monster Ultra Red","Austria","Tyrol",1038,"2019-03-21","0,99"
1087153,"Region Central","Monster Ultra Red","Austria","Upper Austria",2222,"2019-03-21","0,99"
1087154,"Region Central","Monster Ultra Red","Austria","Vienna",3626,"2019-03-21","0,792"
1087155,"Region West","Monster Ultra Red","Belgium","Antwerp",2180,"2019-03-21","0,94"
